gm,c1,c2
Gm18.6148469,0.284234631,0.04897874361
Gm18.6148511,-0.2828581265,0.02185940991
Gm18.6148669,0.6213695642,0.0002863461872
Gm18.6148879,-0.1387984222,0.2091457654
Gm18.6155507,0.1467411503,0.1555564721
Gm18.6156144,0.05505305855,0.7419304307
Gm18.6157048,0.1980062521,0.03202665956
Gm18.6157078,-0.04506986974,0.8781159012
Gm18.6157374,0.0811053536,0.59661775
Gm18.6157523,-0.006868464667,0.9118195354
Gm18.6157588,-0.0819346938,0.5373561344
Gm18.6158660,0.00210814153,0.9834313992
Gm18.6158961,0.002461651205,0.9865179742
Gm18.6159232,-0.0522567962,0.5072462312
Gm18.6159342,0.3385452303,0.03061077334
Gm18.6165170,0.05362707968,0.5506176999
Gm18.6168448,0.5739372353,0.0009005446499
Gm18.6172310,-0.07313430405,0.6656826539
Gm18.6172855,-0.2473284641,0.1848900409
Gm18.6172957,0.3760106029,0.0271144655
Gm18.6191523,-0.1059842533,0.5111837387
Gm18.6192035,0.05348412606,0.4738481364
Gm18.6192549,-0.02870199224,0.7967976623
Gm18.6193208,0.1858600797,0.2631780707
Gm18.6195334,-0.328251771,0.09800607429
Gm18.6196150,-0.05678104973,0.325747239
Gm18.6196501,0.1536858019,0.309008038
Gm18.6196503,0.02896906625,0.743194542
Gm18.6198154,-0.2325780733,0.3889128931
Gm18.6198286,0.04446558313,0.8572770161
Gm18.6199540,-0.1171167033,0.3761267364
Gm18.6199985,-0.2471540185,0.05860021796
Gm18.6199998,0.05408900303,0.6594226779
Gm18.6200108,0.2402064404,0.08514686003
Gm18.6200590,-0.4440957286,0.07473681077
Gm18.6201727,0.09732343364,0.5367963645
Gm18.6211637,0.09680976949,0.2927385958
Gm18.6211720,0.2056155905,0.1617568806
Gm18.6211841,-0.06821302627,0.6664088191
Gm18.6211929,-0.02600455941,0.8288510872
Gm18.6221262,-0.08821232356,0.5961199961
Gm18.6223319,-0.1992244104,0.1386858556
Gm18.6224872,-0.02446085747,0.677672555
Gm18.6228410,0.04646337404,0.7978008549
Gm18.6240718,-0.217837108,0.1204098047
Gm18.6241099,0.3375089938,0.04539422909
Gm18.6241398,-0.1814340305,0.21383684
Gm18.6243018,0.06449721377,0.3228138343
Gm18.6251520,-0.02712624212,0.7886215123
Gm18.6252966,-0.02063798948,0.7280602943
Gm18.6253064,0.2262850751,0.02233304517
Gm18.6254653,0.1973536107,0.01924278044
Gm18.6256905,0.06739988952,0.6491801813
Gm18.6256920,0.003611797661,0.9635643224
Gm18.6256953,0.04206432238,0.7491759198
Gm18.6258799,-0.05692240838,0.7429198348
Gm18.6258971,0.2462088103,0.2271013804
Gm18.6259014,0.2344259738,0.3807596159
Gm18.6259281,0.1966261588,0.05776921489
Gm18.6259457,-0.06236281629,0.6959155801
Gm18.6261295,-0.011678119,0.8430705816
Gm18.6270283,-0.1217224419,0.1926473216
Gm18.6274938,-0.3855849449,0.01471031679
Gm18.6287676,0.03804246911,0.8172126503
Gm18.6289615,0.01950197468,0.9127883858
Gm18.6347790,-0.288435172,0.2095715397
Gm18.6349915,0.1552352215,0.2838109793
Gm18.6362585,-0.04710741278,0.7880083714
Gm18.6362870,-0.002098144908,0.9916718985
Gm18.6362961,0.07893861852,0.5057780826
Gm18.6382346,0.1772709675,0.1235767971
Gm18.6382419,0.0462341728,0.6430393421
Gm18.6417183,-0.1070042572,0.6497565964
Gm18.6417242,0.07472483207,0.4137507399
Gm18.6417267,0.2948451601,0.0378844339
Gm18.6419925,-0.02221534332,0.8960688256
Gm18.6420012,-0.1493385919,0.248380041
Gm18.6420049,0.006199948966,0.9629993777
Gm18.6420921,-0.1710343242,0.2808202304
Gm18.6424565,-0.07886071886,0.2331358419
Gm18.6425080,0.2980516623,0.08441653741
Gm18.6559858,0.1971575957,0.02697210104
Gm18.6560009,0.09800167767,0.6233795784
Gm18.6560036,0.01486547765,0.8531318672
Gm18.6560081,-0.08243260694,0.4582857786
Gm18.6560123,0.08394908555,0.4562457287
Gm18.6560136,-0.1159822781,0.6801210204
Gm18.6567137,0.09360619891,0.7160344171
Gm18.6567215,-0.1902701214,0.4770349362
Gm18.6567223,0.08069486289,0.7518377482
Gm18.6567337,-0.1195538621,0.3009642337
Gm18.6573545,-0.002971969628,0.9723374899
Gm18.6574543,0.1515636445,0.1055046906
Gm18.6575191,-0.06245019055,0.194144281
Gm18.6575307,0.3139934145,0.03767264306
Gm18.6575417,-0.06201824643,0.5239252215
Gm18.6581612,0.3446638343,0.1548691824
Gm18.6581681,0.2437972432,0.03826203506
Gm18.6587903,0.1310786475,0.2816070162
Gm18.6588924,-0.05052544037,0.6503293595
Gm18.6589011,0.04990265173,0.5187623594
Gm18.6589506,0.2297382738,0.005088102373
Gm18.6589871,0.3308896988,0.1571158667
Gm18.6589934,0.1161010082,0.01411957102
Gm18.6590678,0.01248505301,0.921751353
Gm18.6599019,0.08313507408,0.4280370807
Gm18.6599538,0.1985097159,0.2309869906
Gm18.6605409,0.06464733895,0.6823646612
Gm18.6606742,-0.07227496543,0.5703571337
Gm18.6608633,0.2292470821,0.05224810108
Gm18.6617235,0.367853342,0.008569876794
Gm18.6630258,0.03456889505,0.7824647037
Gm18.6654883,0.006584882517,0.9670785789
Gm18.6655040,0.06426881272,0.7704203261
Gm18.6655758,-0.038356505,0.6385247282
Gm18.6671114,0.2831346926,0.007561242188
Gm18.6684404,0.09242875119,0.1714959729
Gm18.6684468,0.03971435721,0.7067546039
Gm18.6684513,-0.189695064,0.2601386496
Gm18.6684553,-0.04009997283,0.7759226359
Gm18.6691204,0.184267588,0.0806104016
Gm18.6694088,-0.02996421602,0.716174713
Gm18.6710845,-0.09867190742,0.4302687001
Gm18.6711610,-0.002123645786,0.9778315936
Gm18.6711749,-0.01052147515,0.9263385087
Gm18.6713165,0.3112584995,0.07706957544
Gm18.6713547,-0.2202081273,0.2043644286
Gm18.6713964,0.08619534326,0.07843216086
Gm18.6716286,0.3465836433,0.002099096172
Gm18.6718383,0.03521850322,0.8607625139
Gm18.6718809,-0.09288437163,0.542536787
Gm18.6718906,0.1338627678,0.3158145181
Gm18.6721675,-0.0825763931,0.5676034014
Gm18.6724941,-0.1509806607,0.2459124304
Gm18.6728227,-0.004197394925,0.9658205568
Gm18.6731284,-0.1618629553,0.1337726226
Gm18.6745809,0.1506807226,0.1583340151
Gm18.6746735,-0.08967603962,0.6283133348
Gm18.6748806,0.07237870795,0.196052556
Gm18.6766807,0.01550799574,0.8749086123
Gm18.6768451,-0.1036261484,0.4381524407
Gm18.6798487,-0.09807620068,0.4037801469
Gm18.6799101,-0.06101501364,0.4023149331
Gm18.6799203,-0.2189397674,0.1318275798
Gm18.6800794,0.1619440692,0.384396152
Gm18.6801179,0.05130501035,0.6452497734
Gm18.6801571,0.01673939803,0.7326183009
Gm18.6802383,-0.04426223968,0.6246768316
Gm18.6819552,-0.07369223957,0.6146269202
Gm18.6819596,-0.3028909918,0.02345871162
Gm18.6819849,-0.1370392059,0.1581678304
Gm18.6827427,-0.04734313116,0.3257612636
Gm18.6828154,-0.02433171302,0.7951000062
Gm18.6830149,0.02191576859,0.6496780701
Gm18.6832071,-0.1726921445,0.1602366503
Gm18.6832866,-0.1032464429,0.2537689077
Gm18.6845856,-0.1180842967,0.3732416611
Gm18.6847864,0.03894699203,0.4492956697
Gm18.6858416,-0.07226930638,0.2080067594
Gm18.6858565,0.1367794319,0.4923730904
Gm18.6895486,0.05599255588,0.2512572351
Gm18.6901913,-0.007332824511,0.9225253058
Gm18.6902007,-0.06474017805,0.2172765989
Gm18.6902390,-0.05935932719,0.3907882738
Gm18.6915322,0.03449628719,0.8177713681
Gm18.6915814,0.05579908067,0.4088708175
Gm18.6918437,-0.04632885939,0.5999739574
Gm18.6918526,0.0009040146085,0.9900593091
Gm18.6972474,-0.1428316338,0.3868225141
Gm18.6973424,-0.08037842505,0.2441811934
Gm18.6973959,0.01840866476,0.7077198758
Gm18.6975073,0.1069989858,0.2368907611
Gm18.6975143,0.0150495144,0.8162340993
Gm18.6976511,-0.03955588501,0.8012464598
Gm18.6978618,0.3114911897,0.132800041
Gm18.6979573,0.09747802564,0.3390917489
Gm18.6992598,-0.08000444442,0.6839377314
Gm18.6993032,-0.0662516158,0.2436373081
Gm18.6993355,-0.2582949841,0.1832512119
Gm18.6994538,-0.004457187446,0.9359509661
Gm18.6995208,0.1281282035,0.6595424214
Gm18.6995566,-0.1264182816,0.5422657155
Gm18.7012979,0.0006567813966,0.9933460603
Gm18.7018513,0.2006907291,0.1139554258
Gm18.7023558,-0.05832667335,0.6949804024
Gm18.7031441,0.07532551933,0.4934372844
Gm18.7050353,0.0530168629,0.2856218666
Gm18.7080327,-0.04461646526,0.6138451778
Gm18.7092380,-0.1035028773,0.3632224717
Gm18.7092723,-0.04224456153,0.471566035
Gm18.7099197,-0.01641521357,0.8371417121
Gm18.7110875,-0.1321201068,0.1971176312
Gm18.7111435,-0.004343690244,0.9859457943
Gm18.7112251,-0.02476065502,0.6669981322
Gm18.7112608,0.07645427292,0.4955389385
Gm18.7133250,-0.06617740637,0.2592107857
Gm18.7145474,-0.07665979045,0.3668691361
Gm18.7145880,-0.07074163327,0.5571096274
Gm18.7146439,-0.0692767103,0.5690877284
Gm18.7146558,-0.003727599396,0.9434686182
Gm18.7146666,-0.0561254444,0.2517622531
Gm18.7148573,-0.1641639434,0.09200860932
Gm18.7160112,-0.06213904642,0.3805401114
Gm18.7170100,0.006885396526,0.9576574551
Gm18.7205988,-0.05439278158,0.472629166
Gm18.7209913,-0.08666157086,0.2324690558
Gm18.7213937,0.01870250361,0.8143234924
Gm18.7214347,0.1431509281,0.540271586
Gm18.7231604,0.03321780266,0.5904565856
Gm18.7231846,0.1246213014,0.1271148706
Gm18.7232447,0.02838675369,0.6600777884
Gm18.7233311,-0.02938769246,0.5749897059
Gm18.7235870,0.02749722705,0.9054937478
Gm18.7236236,-0.04071595514,0.535110403
Gm18.7238366,0.02656726182,0.8446143943
Gm18.7241185,-0.01063198321,0.9594447505
Gm18.7272359,-0.06445563042,0.3166224128
Gm18.7272924,0.07960908423,0.1122794597
Gm18.7283459,-0.05573844282,0.3761207677
Gm18.7283531,-0.3810526605,0.01998723072
Gm18.7284138,-0.03698094036,0.477291632
Gm18.7285256,0.1363675827,0.1371416214
Gm18.7285289,0.06329425671,0.2147128492
Gm18.7285634,-0.03507955524,0.5358173343
Gm18.7296291,0.02037121397,0.6919107687
Gm18.7299813,-0.02608142571,0.6639104762
Gm18.7308693,-0.04127476144,0.5261068479
Gm18.7323525,0.3515177068,0.1314014974
Gm18.7323702,-0.08320265287,0.3568692822
Gm18.7324161,0.1419683391,0.01188693223
Gm18.7324258,0.05565758309,0.6798907234
Gm18.7324394,0.006872236402,0.9101296028
Gm18.7324531,-0.03886124632,0.8742901065
Gm18.7324753,0.04212632661,0.4188480524
Gm18.7324869,-0.1551387957,0.5025958186
Gm18.7326567,0.1219416967,0.5317103034
Gm18.7326875,0.1189776385,0.3950294089
Gm18.7327194,-0.05095418696,0.3434318381
Gm18.7327491,-0.07385216877,0.4623889916
Gm18.7327497,-0.01326295378,0.8119511272
Gm18.7327728,0.02981005608,0.8767048172
Gm18.7373860,-0.06768520216,0.4555017959
Gm18.7375266,0.1819691343,0.3180870609
Gm18.7377991,-0.009539420645,0.884861553
Gm18.7394108,0.0143647734,0.8303015425
Gm18.7396877,0.1222235202,0.04807702675
Gm18.7412736,0.01542082534,0.7510967086
Gm18.7421097,0.01329814633,0.7973307247
Gm18.7421522,-0.04384105258,0.6529675846
Gm18.7442115,-0.01361716271,0.844038166
Gm18.7458405,0.1124049046,0.3479135582
Gm18.7505691,0.04720183951,0.4813991183
Gm18.7506796,-0.03985272132,0.7004161641
Gm18.7519457,0.01568224742,0.781482975
Gm18.7519758,-0.08962725143,0.5472424464
Gm18.7519774,0.03987310257,0.5135032328
Gm18.7519990,-0.1554429098,0.08602643851
Gm18.7537875,0.1425790192,0.01539289841
Gm18.7561130,0.0312464992,0.6599903136
Gm18.7561830,-0.06954644611,0.6931481254
Gm18.7562489,0.08232427344,0.08919284491
Gm18.7562767,-0.05464022153,0.3049347096
Gm18.7599770,0.01059625459,0.8453696442
Gm18.7600207,0.03772079997,0.6043095052
Gm18.7600225,0.01974448918,0.7070737186
Gm18.7600249,-0.1104385277,0.08898350969
Gm18.7610150,-0.145085235,0.07556771944
Gm18.7610359,-0.09417601722,0.1447721045
Gm18.7628218,-0.06802048712,0.3749921515
Gm18.7631244,-0.01473591969,0.7623669234
Gm18.7634811,0.01824997077,0.6992440039
Gm18.7637597,-0.2258795622,0.2138913671
Gm18.7637690,0.02553981829,0.6335263128
Gm18.7637718,0.380677632,0.09916049554
Gm18.7638237,0.05375847264,0.7238263222
Gm18.7638492,-0.09572801847,0.1874534374
Gm18.7639006,0.1023798646,0.4658525791
Gm18.7639171,0.3398663379,0.1475456154
Gm18.7639363,0.2462189092,0.1959016377
Gm18.7639542,-0.05494438499,0.7931723417
Gm18.7639611,0.1265377817,0.2162120359
Gm18.7640698,-0.1267255346,0.5589483827
Gm18.7642799,-0.02282846461,0.7573848509
Gm18.7649549,0.02198366747,0.7594635509
Gm18.7654354,-0.3162821741,0.09481704868
Gm18.7655382,-0.150631433,0.4121257104
Gm18.7656007,0.1526838002,0.08929037948
Gm18.7656152,-0.007443144472,0.9278750727
Gm18.7657255,0.419826703,0.08582255596
Gm18.7665116,0.03971934607,0.4123747298
Gm18.7684852,0.07524110266,0.2897720764
Gm18.7685094,0.0415200906,0.3975619169
Gm18.7685319,0.053145631,0.2932565817
Gm18.7701138,-0.03451040305,0.8110114525
Gm18.7701605,0.06898768107,0.2920762531
Gm18.7712289,0.02053839968,0.7717793482
Gm18.7715477,-0.1049451935,0.1161843057
Gm18.7728842,-0.2747517148,0.05915806689
Gm18.7729396,0.04142448129,0.3910033314
Gm18.7743109,-0.06282156822,0.3216650784
Gm18.7744153,0.06739396704,0.6862415213
Gm18.7746041,-0.04923863626,0.7310426386
Gm18.7746577,0.04587139313,0.3368770965
Gm18.7768278,0.07925432772,0.2024399799
Gm18.7769583,-0.002814490322,0.9791434784
Gm18.7769981,-0.2197626719,0.2380338797
Gm18.7770243,0.2029393948,0.03600021193
Gm18.7771294,-0.1324964151,0.352095579
Gm18.7771595,-0.02889397513,0.5815785446
Gm18.7803634,0.03380441698,0.6589804722
Gm18.7805769,0.2516064303,0.09440918836
Gm18.7844389,-0.004722507075,0.9250421603
Gm18.7844866,-0.08832605133,0.08573515669
Gm18.7845210,-0.05399926725,0.77526539
Gm18.7845239,-0.0001661003243,0.9974702451
Gm18.7857407,0.02920866082,0.5550053345
Gm18.7858240,0.1074299326,0.1720913269
Gm18.7858487,0.06806145359,0.3159564389
Gm18.7859324,0.09229507099,0.1093979278
Gm18.7859582,-0.1405856804,0.2624747149
Gm18.7868512,0.04674285158,0.4037131117
Gm18.7869116,-0.08540049642,0.08289106068
Gm18.7869416,0.05437459842,0.2895200958
Gm18.7869806,-0.04557636953,0.7868048829
Gm18.7920476,0.07693259187,0.09934882821
Gm18.7921850,-0.03643562665,0.4778553519
Gm18.7932681,-0.08379333124,0.2292866208
Gm18.7935188,0.01497117757,0.8246527057
Gm18.7935570,0.01755626125,0.7610800316
Gm18.7938835,0.2368571566,0.2739074639
Gm18.7938969,0.2680128002,0.04614861736
Gm18.7939155,-0.006990403652,0.9524842385
Gm18.7939672,0.04251744588,0.3954079092
Gm18.7959037,0.03125262133,0.5528394723
Gm18.7959180,-0.1216957135,0.1394372602
Gm18.7961688,0.07820601818,0.2597746424
Gm18.7962289,-0.1913303878,0.09610369223
Gm18.7962792,-0.03199071008,0.5292578443
Gm18.7963438,0.2971993849,0.003039129199
Gm18.7964424,-0.284611194,0.1985826017
Gm18.7972854,0.09071356538,0.6897480633
Gm18.7972874,0.03592866227,0.736270176
Gm18.7972911,-0.1028520948,0.3398016388
Gm18.7973047,-0.1257597093,0.3981470071
Gm18.7973050,0.3516147976,0.05087708983
Gm18.7973068,-0.08872154287,0.5198665893
Gm18.7973116,0.150686438,0.3835751
Gm18.7973132,0.09659714275,0.6788353925
Gm18.7974168,0.1841434708,0.6653328384
Gm18.7974186,0.0859235397,0.6942202577
Gm18.7974210,0.2677609858,0.5650035787
Gm18.8019132,0.1373031181,0.1631928818
Gm18.8074754,-0.8633365019,0.01209538017
Gm18.8074762,0.09427092837,0.2494322254
Gm18.8074777,0.2045244584,0.09619739019
Gm18.8074814,-0.1472126579,0.2137778655
Gm18.8074839,0.05128126515,0.5498419484
Gm18.8191925,-0.08469833112,0.7243843995
Gm18.8191986,-0.2091437393,0.0626849046
Gm18.8191998,-0.2728383466,0.08067269839
Gm18.8192008,-0.1227210679,0.4676346938
Gm18.8192079,0.1162690085,0.4303360994
Gm18.8192130,0.1078734343,0.3502385427
Gm18.8192139,-0.1217394805,0.3444528175
Gm18.8365291,0.066950373,0.2234029467
Gm18.8366339,0.004438800042,0.9845450532
Gm18.8366365,-0.03978987536,0.7851537118
Gm18.8367817,-0.0245443218,0.7305596662
Gm18.8377201,0.01462052353,0.7671394537
Gm18.8377256,-0.156283272,0.4299362224
Gm18.8395425,-0.006675318066,0.9630604228
Gm18.8397017,0.1975355485,0.19331302
Gm18.8397024,0.118831218,0.1991298447
Gm18.8397942,-0.01064358152,0.8377230217
Gm18.8398114,-0.08920838293,0.1346139936
Gm18.8398135,-0.03931666642,0.8981739052
Gm18.8400878,0.009232317343,0.9310337831
Gm18.8406766,0.05086375069,0.5403392006
Gm18.8406807,0.07446169793,0.2283427051
Gm18.8407099,0.02073577331,0.9014727077
Gm18.8407406,0.1548404156,0.440650469
Gm18.8408015,0.1411994078,0.2010218205
Gm18.8408130,-0.09431662686,0.2143634139
Gm18.8408372,0.02914428908,0.8073234986
Gm18.8408746,-0.03444098635,0.5051777655
Gm18.8408837,0.05804482326,0.4533008086
Gm18.8409088,0.06707037929,0.2686558158
Gm18.8409150,0.05191228623,0.3037293603
Gm18.8419912,0.129240303,0.07654934458
Gm18.8420516,-0.02904629011,0.5630346946
Gm18.8420712,0.0134769166,0.8005896945
Gm18.8420729,0.02317023166,0.6545878939
Gm18.8421933,0.1020449118,0.4756644064
Gm18.8422816,0.08832778848,0.4294229602
Gm18.8424092,0.2953608472,0.008840725181
Gm18.8431260,0.00229895382,0.9649554064
Gm18.8432262,-0.01384097984,0.7938132697
Gm18.8440454,0.06169439816,0.7015369931
Gm18.8441295,0.01108324164,0.8452334309
Gm18.8442600,0.05805903799,0.6543986353
Gm18.8443653,0.125415002,0.1251891347
Gm18.8444277,0.05106565674,0.7234304615
Gm18.8471290,-0.0002178244185,0.9968183791
Gm18.8497524,-0.02998697884,0.5760996443
Gm18.8520290,-0.03345107571,0.5558358952
Gm18.8527982,-0.07052385645,0.760856856
Gm18.8527985,-0.1939392562,0.08622741604
Gm18.8528018,-0.1138175074,0.5342343252
Gm18.8528177,0.3423570924,0.2314275086
Gm18.8528225,0.006214406241,0.9605884234
Gm18.8528241,0.1188890229,0.5851468801
Gm18.8528298,0.02916484674,0.8021344961
Gm18.8528338,-0.2167582296,0.3185362669
Gm18.8528475,-0.0310338319,0.7871439904
Gm18.8528568,0.06777709233,0.6125498682
Gm18.8528587,-0.09973324798,0.532442772
Gm18.8528649,0.09462128791,0.6297265327
Gm18.8528717,-0.06074461493,0.720929098
Gm18.8528745,-0.0009594486706,0.99722305
Gm18.8528866,0.06055579827,0.5376595978
Gm18.8529314,-0.1894857031,0.1663322943
Gm18.8529405,-0.07241903806,0.4286772246
Gm18.8529427,-0.01538833454,0.9263361849
Gm18.8529488,-0.2359886968,0.1223002687
Gm18.8529561,0.01074613051,0.8832843167
Gm18.8529577,0.4744921381,0.1014891237
Gm18.8529632,-0.2223099063,0.09095921811
Gm18.8529922,0.09134516284,0.6687236626
Gm18.8530013,0.005515562941,0.9717957458
Gm18.8530086,0.2497516479,0.02169602452
Gm18.8530113,0.3025499399,0.2345471619
Gm18.8530154,0.2197737275,0.06908409747
Gm18.8530207,0.5277993351,0.01328735348
Gm18.8530358,0.04827359111,0.8373900537
Gm18.8530368,0.1040492715,0.5679682994
Gm18.8530376,-0.03219545848,0.7178921075
Gm18.8530430,-0.1716052024,0.4363680779
Gm18.8530466,-0.3893049309,0.08809945363
Gm18.8530490,0.009192255793,0.9183500009
Gm18.8530552,0.04085169298,0.6846352391
Gm18.8530731,-0.1312103004,0.4042027962
Gm18.8530772,0.3911404113,0.08736412589
Gm18.8530879,-0.02726703043,0.8570051748
Gm18.8530886,-0.1398116764,0.5831973722
Gm18.8565061,0.06351121972,0.6072184192
Gm18.8565143,-0.2262445831,0.2229412822
Gm18.8565248,-0.1772011474,0.3379136835
Gm18.8565256,-0.03673915975,0.6234924431
Gm18.8602890,0.0832176577,0.5017928605
Gm18.8602981,0.06578935386,0.3339246814
Gm18.8603864,-0.01308688034,0.9345491461
Gm18.8604702,-0.2541743831,0.1455007082
Gm18.8604712,0.03866953503,0.9545101253
Gm18.8605183,0.07882499883,0.7354798983
Gm18.8605670,0.07527990763,0.6334830482
Gm18.8605806,-0.1046344289,0.1946212273
Gm18.8605847,0.2636973727,0.1666801795
Gm18.8605918,-0.2346456212,0.3541920999
Gm18.8613234,0.2574833305,0.133914413
Gm18.8624349,-0.1204264397,0.5798518868
Gm18.8624433,0.1073251037,0.1736227429
Gm18.8624441,-0.3147814694,0.08399773497
Gm18.8624583,-0.007960193568,0.9545040698
Gm18.8624590,-0.1237032303,0.1948728839
Gm18.8624601,0.1113598085,0.3691757962
Gm18.8624605,0.1487521787,0.2608135477
Gm18.8624688,-0.1672393582,0.5019458385
Gm18.8624767,0.1358712449,0.6157295303
Gm18.8624816,0.1269598713,0.5542354937
Gm18.8624831,0.21308552,0.3828176364
Gm18.8624843,0.01116720821,0.934344198
Gm18.8624861,-0.5012468648,0.008386504139
Gm18.8624892,-0.1733260531,0.1692372321
Gm18.8624894,0.2680404928,0.2348769331
Gm18.8624900,-0.07750653886,0.4567015915
Gm18.8846732,-0.01967130597,0.762855315
Gm18.8846829,-0.2384715472,0.1777407225
Gm18.8846845,0.02215999274,0.6594671225
Gm18.8846881,0.1006813067,0.3743586856
Gm18.8846915,-0.1371591789,0.4089594405
Gm18.8857008,0.005406793881,0.9556232972
Gm18.8859419,-0.06460732611,0.2380750711
Gm18.8872719,-0.01142576221,0.8634537726
Gm18.8883803,0.05430089241,0.4650543504
Gm18.8894892,0.01886143999,0.7019583676
Gm18.8898000,0.2523307377,0.1482852319
Gm18.8898151,0.2416560293,0.1270568979
Gm18.8922019,-0.08291536345,0.5720918431
Gm18.8922692,-0.09696836139,0.5220818078
Gm18.8936106,-0.09784507072,0.4557732949
Gm18.8940082,0.06804747448,0.2124289342
Gm18.8946828,-0.04147756891,0.4550673206
Gm18.8947586,0.07209654657,0.3591763155
Gm18.8947639,0.2996099831,0.2988846325
Gm18.8961400,0.03431764569,0.4920884324
Gm18.8980082,0.01234261714,0.8081991119
Gm18.8980336,0.005214056086,0.9409919118
Gm18.8992785,0.01854053383,0.7094894088
Gm18.8993385,-0.0960108156,0.1426078707
Gm18.8993910,-0.03737885289,0.4665763567
Gm18.8995799,0.04266698381,0.3949324985
Gm18.8996327,0.03792992639,0.8054020834
Gm18.8998051,-0.1017341361,0.07493272015
Gm18.9001395,0.1257858466,0.0587014421
Gm18.9001724,0.03556216915,0.8246823573
Gm18.9020232,-0.05223233213,0.4649560887
Gm18.9021753,0.04777850769,0.3537498238
Gm18.9023975,-0.022605372,0.6592882201
Gm18.9024393,-0.05216757385,0.4942897762
Gm18.9024809,0.06092891231,0.2593920124
Gm18.9045038,-0.06092353974,0.2553132941
Gm18.9045238,-0.03520479119,0.4853907034
Gm18.9046499,-0.1142127237,0.03030972549
Gm18.9048543,0.08311287727,0.5743036738
Gm18.9048789,-0.1449282795,0.4783829638
Gm18.9049152,-0.06925051819,0.2353556264
Gm18.9082263,-0.06213294179,0.4395386392
Gm18.9083463,-0.3016704261,0.1082748439
Gm18.9110707,-0.2346732361,0.3710286054
Gm18.9110711,0.2348326632,0.4822539653
Gm18.9120270,0.1226026761,0.07035344005
Gm18.9120558,0.122359798,0.6121642261
Gm18.9121001,0.006716246314,0.9090683038
Gm18.9123856,0.1507981321,0.3550060036
Gm18.9123982,-0.2713762992,0.137816547
Gm18.9124853,-0.044966078,0.7400864191
Gm18.9136562,-0.04954542681,0.4048683444
Gm18.9136677,-0.03232473672,0.8316438585
Gm18.9144867,-0.1165773107,0.01902688808
Gm18.9144909,-0.2622668442,0.1447263835
Gm18.9145501,-0.08732479292,0.6486539755
Gm18.9146522,0.04296558972,0.7098522384
Gm18.9147802,-0.2542764234,0.05920448
Gm18.9148106,-0.05381942123,0.6764922203
Gm18.9148395,0.06014584053,0.7555614234
Gm18.9148469,0.05876243494,0.642918526
Gm18.9148908,-0.1005517801,0.3317883603
Gm18.9149165,-0.125980593,0.5242198543
Gm18.9149166,-0.1500356026,0.006685128514
Gm18.9149232,0.05519814339,0.3194663448
Gm18.9149257,-0.01960542044,0.8960228691
Gm18.9149353,-0.04323894158,0.8254261265
Gm18.9149527,-0.0846023677,0.6378715573
Gm18.9149895,0.03865309584,0.7916374655
Gm18.9150079,-0.3501303647,0.02103409548
Gm18.9190741,-0.05088139325,0.823860049
Gm18.9241157,0.03252623866,0.5369939469
Gm18.9266263,0.08766926717,0.1811576971
Gm18.9291980,-0.1517424226,0.1256677454
Gm18.9298433,-0.05368167518,0.3510141727
Gm18.9299188,-0.06303311638,0.4518174095
Gm18.9299920,0.03845033101,0.8136843474
Gm18.9319436,0.06700375104,0.5544644996
Gm18.9330074,0.104603057,0.4848537354
Gm18.9330245,-0.05228217553,0.3340617704
Gm18.9331734,-0.09488715435,0.2672589518
Gm18.9341645,-0.05036723744,0.4677196417
Gm18.9341764,0.2907598247,0.1346302006
Gm18.9362170,0.02370355451,0.8254685898
Gm18.9362444,0.04357333572,0.5841971533
Gm18.9362888,0.1334183029,0.2349670499
Gm18.9363332,0.1970999734,0.4198445378
Gm18.9386964,-0.1175973956,0.6433306101
Gm18.9398272,-0.03464217561,0.6098314114
Gm18.9398479,-0.01271316908,0.9414393648
Gm18.9399765,0.1619640463,0.303698903
Gm18.9400779,0.1356410264,0.584657159
Gm18.9401231,0.2250545387,0.2280285359
Gm18.9402928,0.06535616227,0.5518908278
Gm18.9403726,-0.1071376369,0.5776649561
Gm18.9407110,0.2199174417,0.1503659284
Gm18.9408957,-0.1553776045,0.03970780549
Gm18.9414534,0.1942443491,0.426264423
Gm18.9414749,-0.002312192083,0.9843809987
Gm18.9426426,0.2265768447,0.3738502566
Gm18.9426546,-0.0166409881,0.9304903962
Gm18.9493001,-0.1302276342,0.5716226648
Gm18.9493409,-0.02849387706,0.820729002
Gm18.9494689,0.1998500896,0.379347968
Gm18.9501393,0.04581442362,0.6041943541
Gm18.9514045,-0.1529495864,0.440157207
Gm18.9514333,-0.03705387478,0.7598578101
Gm18.9514350,0.1698828499,0.4165986525
Gm18.9514358,0.05274404466,0.7870011384
Gm18.9514371,0.1137300251,0.6957102292
Gm18.9514412,0.1590347916,0.3126662134
Gm18.9514456,-0.169591071,0.4978655382
Gm18.9514500,0.04239534128,0.8443390388
Gm18.9514551,0.2855325774,0.2787032826
Gm18.9514578,0.05532087863,0.6325758741
Gm18.9515258,-0.09944129807,0.5875640977
Gm18.9516491,-0.08590488803,0.7090353915
Gm18.9517232,-0.1120668174,0.5386145123
Gm18.9536352,0.1717213146,0.2297030582
Gm18.9536427,0.1676431932,0.4934945765
Gm18.9538324,-0.04917804154,0.5697492784
Gm18.9543002,-0.1011970636,0.618397388
Gm18.9544614,0.5661758361,0.3204237825
